"current","postion"
3.190592225,2.744801876
3.190592225,2.727663483
3.190592225,2.712065616
3.190592225,2.697958385
3.190592225,2.685292959
3.190592225,2.674021524
3.190592225,2.664097252
3.190592225,2.655474267
3.190592225,2.648107627
3.190592225,2.641953293
2.406385806,2.63696812
2.406385806,2.632699004
2.406385806,2.628714679
2.406385806,2.625005612
2.406385806,2.621562534
2.406385806,2.618376438
2.406385806,2.615438562
2.406385806,2.612740393
2.406385806,2.610273651
2.406385806,2.608030289
2.406385806,2.606002483
2.406385806,2.604182628
2.406385806,2.60256333
2.406385806,2.601137405
2.406385806,2.599897867
2.406385806,2.598837928
2.406385806,2.597950992
2.406385806,2.597230647
2.406385806,2.596670665
2.406385806,2.596264993
2.406385806,2.596007752
2.406385806,2.595893229
2.406385806,2.595915877
2.406385806,2.596070308
2.406385806,2.596351289
2.406385806,2.59675374
2.406385806,2.597272729
2.406385806,2.597903468
2.406385806,2.598641309
2.406385806,2.599481744
2.406385806,2.600420395
2.406385806,2.601453019
2.406385806,2.602575497
2.406385806,2.603783835
2.406385806,2.60507416
2.406385806,2.606442719
2.406385806,2.60788587
2.406385806,2.609400088
2.406385806,2.610981954
2.406385806,2.612628156
2.406385806,2.614335487
2.406385806,2.616100841
2.406385806,2.61792121
2.406385806,2.619793682
2.406385806,2.621715439
3.158980088,2.623683756
3.158980088,2.626089702
3.158980088,2.629303102
3.158980088,2.633290018
3.158980088,2.638017305
3.158980088,2.643452604
3.158980088,2.649564343
3.158980088,2.656321731
3.158980088,2.663694756
3.158980088,2.671654184
3.158980088,2.680171551
3.158980088,2.689219163
3.158980088,2.698770091
3.158980088,2.708798164
3.158980088,2.719277964
3.158980088,2.730184822
3.158980088,2.741494807
3.158980088,2.753184722
3.158980088,2.765232098
3.158980088,2.777615178
3.158980088,2.790312915
3.158980088,2.803304959
3.158980088,2.816571646
3.158980088,2.830093992
3.158980088,2.843853675
3.158980088,2.857833027
3.158980088,2.872015024
3.158980088,2.88638327
3.158980088,2.900921984
3.158980088,2.915615991
3.158980088,2.930450705
3.158980088,2.945412118
3.158980088,2.960486783
3.158980088,2.975661807
3.158980088,2.990924828
3.158980088,3.00626401
3.158980088,3.021668022
3.158980088,3.037126029
3.158980088,3.052627676
3.158980088,3.068163074
3.158980088,3.083722788
3.158980088,3.09929782
3.158980088,3.114879601
3.158980088,3.130459972
3.158980088,3.146031173
3.158980088,3.161585831
3.158980088,3.177116947
3.158980088,3.19261788
3.158980088,3.208082342
3.158980088,3.223504377
3.158980088,3.238878354
3.158980088,3.254198957
3.158980088,3.26946117
3.158980088,3.284660265
3.158980088,3.299791795
3.158980088,3.314851582
2.547356964,3.329835706
2.547356964,3.34448231
2.547356964,3.358544921
2.547356964,3.372042455
2.547356964,3.384993278
2.547356964,3.397415218
2.547356964,3.409325578
2.547356964,3.420741146
2.547356964,3.431678211
2.547356964,3.44215257
2.547356964,3.452179548
2.547356964,3.461774002
2.547356964,3.470950338
2.547356964,3.479722523
2.547356964,3.488104092
2.547356964,3.496108166
2.547356964,3.503747459
2.547356964,3.51103429
2.547356964,3.517980597
2.547356964,3.524597943
2.547356964,3.530897528
2.547356964,3.536890203
2.547356964,3.542586476
2.547356964,3.547996522
2.547356964,3.553130196
2.547356964,3.557997039
2.547356964,3.56260629
2.547356964,3.566966893
2.547356964,3.571087504
2.547356964,3.574976507
2.547356964,3.578642013
2.547356964,3.582091875
2.547356964,3.585333693
2.547356964,3.58837482
2.547356964,3.591222375
2.547356964,3.593883245
2.547356964,3.596364094
2.547356964,3.59867137
2.547356964,3.600811312
2.547356964,3.602789957
2.547356964,3.604613143
2.547356964,3.60628652
2.547356964,3.607815552
2.547356964,3.609205526
2.547356964,3.610461555
2.547356964,3.611588584
2.547356964,3.612591396
2.547356964,3.613474618
2.547356964,3.614242723
0.523086834,3.614900039
0.523086834,3.6150266
0.523086834,3.614224638
0.523086834,3.61253057
0.523086834,3.609979393
0.523086834,3.606604741
0.523086834,3.602438937
0.523086834,3.597513047
0.523086834,3.591856924
0.523086834,3.58549926
0.523086834,3.578467629
0.523086834,3.570788531
0.523086834,3.562487435
0.523086834,3.553588816
0.523086834,3.544116199
0.523086834,3.534092191
0.523086834,3.523538519
0.523086834,3.512476066
0.523086834,3.500924901
0.523086834,3.488904312
0.523086834,3.476432839
0.523086834,3.463528299
0.523086834,3.450207816
0.523086834,3.436487848
0.523086834,3.422384216
0.523086834,3.407912123
0.523086834,3.393086184
0.523086834,3.377920445
-0.032844218,3.362428408
-0.032844218,3.346603021
-0.032844218,3.330437656
-0.032844218,3.313945644
-0.032844218,3.297139794
-0.032844218,3.280032413
-0.032844218,3.262635324
-0.032844218,3.244959888
-0.032844218,3.227017019
-0.032844218,3.208817206
-0.032844218,3.190370524
-0.032844218,3.171686653
-0.032844218,3.152774896
-0.032844218,3.133644188
-0.032844218,3.114303116
-0.032844218,3.094759929
-0.032844218,3.075022554
-0.032844218,3.055098605
-0.032844218,3.0349954
-0.032844218,3.014719968
-0.032844218,2.994279064
-0.032844218,2.973679177
-0.032844218,2.952926543
-0.032844218,2.932027151
-0.032844218,2.910986757
-0.032844218,2.889810893
-0.032844218,2.868504869
-0.032844218,2.847073793
-0.032844218,2.825522568
-0.032844218,2.803855907
-0.032844218,2.782078338
-0.032844218,2.760194211
-0.032844218,2.738207705
-0.032844218,2.716122838
-0.032844218,2.693943466
-0.032844218,2.671673297
-0.032844218,2.649315893
-0.032844218,2.626874677
-0.032844218,2.604352935
-0.032844218,2.581753828
-0.032844218,2.559080391
-0.032844218,2.53633554
-0.032844218,2.513522077
-0.032844218,2.490642694
-0.032844218,2.467699978
-0.032844218,2.444696415
-0.032844218,2.421634392
-0.032844218,2.398516203
-0.032844218,2.375344053
-0.032844218,2.35212006
-0.032844218,2.328846258
-0.032844218,2.305524604
-0.032844218,2.282156976
-0.032844218,2.258745178
-0.032844218,2.235290946
-0.032844218,2.211795944
-0.032844218,2.188261776
-0.032844218,2.164689978
-0.032844218,2.141082029
-0.032844218,2.117439349
-0.032844218,2.093763303
-0.032844218,2.070055202
-0.032844218,2.046316305
-0.032844218,2.022547824
-0.032844218,1.998750921
-0.032844218,1.974926713
-0.032844218,1.951076275
-0.032844218,1.927200638
-0.032844218,1.903300794
-0.032844218,1.879377696
-0.032844218,1.855432258
-0.032844218,1.83146536
0.513822004,1.807477848
0.513822004,1.783506581
0.513822004,1.759587142
0.513822004,1.735718485
0.513822004,1.711899631
0.513822004,1.688129663
0.513822004,1.66440773
0.513822004,1.64073304
0.513822004,1.617104864
0.513822004,1.59352253
0.513822004,1.569985426
0.513822004,1.546492994
0.513822004,1.523044736
0.513822004,1.499640209
0.513822004,1.476279024
0.513822004,1.452960847
0.513822004,1.429685398
0.513822004,1.406452453
0.513822004,1.383261841
0.513822004,1.360113444
0.513822004,1.3370072
0.513822004,1.3139431
0.513822004,1.290921191
0.513822004,1.267941577
0.513822004,1.245004414
0.513822004,1.22210992
0.513822004,1.19925837
0.513822004,1.176450096
0.513822004,1.153685496
0.513822004,1.130965028
0.513822004,1.108289214
0.513822004,1.085658647
0.513822004,1.063073986
0.513822004,1.040535965
0.513822004,1.018045391
0.513822004,0.995603154
0.513822004,0.973210223
0.513822004,0.950867658
0.513822004,0.928576609
0.513822004,0.906338323
0.513822004,0.884154154
0.513822004,0.862025562
0.513822004,0.839954127
0.513822004,0.817941555
0.513822004,0.795989685
0.513822004,0.774100503
0.513822004,0.752276149
0.513822004,0.730518933
0.513822004,0.70883135
0.513822004,0.687216092
0.513822004,0.665676068
0.513822004,0.644214426
0.513822004,0.622834571
0.513822004,0.601540198
0.513822004,0.580335314
0.513822004,0.559224277
0.513822004,0.538211832
0.513822004,0.517303154
0.513822004,0.496503901
-0.245635119,0.475820271
-0.245635119,0.455151911
-0.245635119,0.434398317
-0.245635119,0.413565939
-0.245635119,0.392661303
-0.245635119,0.371691055
-0.245635119,0.350662025
-0.245635119,0.329581299
-0.245635119,0.308456312
-0.245635119,0.287294961
-0.245635119,0.266105755
-0.245635119,0.244898011
-0.245635119,0.223682119
-0.245635119,0.202469905
-0.245635119,0.181275154
-0.245635119,0.160114376
-0.245635119,0.13900798
-0.245635119,0.117982181
-0.245635119,0.097072279
-0.245635119,0.076328815
-0.245635119,0.055830603
-0.245635119,0.035717862
-0.245635119,0.016309561
-0.245635119,0.000275602
-0.245635119,0.016910778
-0.245635119,0.034361067
-0.245635119,0.051067451
-0.245635119,0.06674781
-0.245635119,0.081299924
-0.245635119,0.094686586
-0.245635119,0.10690116
-0.245635119,0.117953475
-0.245635119,0.127862942
-0.245635119,0.1366548
-0.245635119,0.144357904
-0.245635119,0.15100334
-0.245635119,0.156623527
-0.245635119,0.161251613
-0.245635119,0.164921062
-0.245635119,0.16766537
-0.245635119,0.16951787
-0.245635119,0.170511597
-0.245635119,0.170679206
-0.245635119,0.170052918
-0.245635119,0.168664502
-0.245635119,0.166545276
-0.245635119,0.163726132
-0.245635119,0.160237578
-0.245635119,0.156109804
-0.245635119,0.151372765
-0.245635119,0.146056294
-0.245635119,0.140190241
-0.245635119,0.133804652
-0.245635119,0.126929998
-0.245635119,0.119597466
-0.245635119,0.111839348
-0.245635119,0.103689559
-0.245635119,0.095184342
-0.245635119,0.086363264
-0.245635119,0.077270658
-0.245635119,0.067957795
-0.245635119,0.058486289
-0.245635119,0.048933742
-0.245635119,0.039403719
-0.245635119,0.03004494
-0.245635119,0.021092511
-0.245635119,0.012970662
-0.245635119,0.006597158
-0.245635119,0.004137928
-0.245635119,0.007283273
-0.245635119,0.013564927
-0.245635119,0.020903697
-0.245635119,0.028437781
0.891865003,0.035767741
0.891865003,0.04735181
0.891865003,0.065786589
0.891865003,0.08852495
0.891865003,0.113855814
0.891865003,0.140681153
0.891865003,0.168279745
0.891865003,0.196161298
0.891865003,0.223982252
0.891865003,0.25149621
0.891865003,0.278523591
0.891865003,0.30493227
0.891865003,0.33062476
0.891865003,0.355529432
0.891865003,0.379594321
0.891865003,0.402782653
0.891865003,0.425069535
0.891865003,0.446439462
0.891865003,0.466884409
0.891865003,0.486402342
0.891865003,0.504996058
0.891865003,0.522672246
0.891865003,0.539440746
0.891865003,0.555313938
0.891865003,0.57030625
0.891865003,0.584433751
0.891865003,0.597713813
0.891865003,0.610164832
0.891865003,0.621805997
0.891865003,0.632657093
0.891865003,0.64273834
0.891865003,0.652070253
0.891865003,0.660673529
0.891865003,0.668568948
0.891865003,0.675777295
0.891865003,0.682319288
0.891865003,0.68821552
0.891865003,0.693486416
0.891865003,0.698152187
0.891865003,0.702232804
0.891865003,0.705747964
0.891865003,0.708717073
0.891865003,0.711159228
0.891865003,0.7130932
0.891865003,0.714537429
0.891865003,0.715510012
0.891865003,0.716028702
0.891865003,0.7161109
0.891865003,0.715773659
0.891865003,0.715033683
0.891865003,0.713907327
0.891865003,0.7124106
0.891865003,0.710559174
0.891865003,0.708368382
0.891865003,0.705853229
0.891865003,0.703028393
0.891865003,0.699908238
0.891865003,0.696506816
0.891865003,0.692837876
0.891865003,0.688914873
0.891865003,0.684750972
0.891865003,0.680359063
0.891865003,0.67575176
0.891865003,0.670941417
0.891865003,0.665940133
0.891865003,0.660759758
0.891865003,0.655411905
0.891865003,0.649907957
0.891865003,0.644259072
0.891865003,0.638476193
0.891865003,0.632570057
0.891865003,0.626551197
0.891865003,0.620429955
0.891865003,0.614216484
0.891865003,0.60792076
0.891865003,0.601552581
0.891865003,0.595121577
0.891865003,0.588637216
0.891865003,0.582108808
0.891865003,0.575545507
0.891865003,0.56895632
0.891865003,0.562350107
0.891865003,0.555735586
0.891865003,0.549121335
0.891865003,0.542515794
0.891865003,0.535927265
0.891865003,0.529363916
0.891865003,0.522833779
3.268275653,0.516344751
3.268275653,0.51463993
3.268275653,0.522198891
3.268275653,0.538512635
3.268275653,0.562936944
3.268275653,0.594735255
3.268275653,0.633124259
3.268275653,0.677314275
3.268275653,0.726540147
3.268275653,0.780081881
3.268275653,0.83727635
3.268275653,0.897522211
3.268275653,0.960280197
3.268275653,1.025070553
3.268275653,1.091468881
3.268275653,1.159101281
3.268275653,1.227639323
3.268275653,1.296795166
3.268275653,1.366317012
3.268275653,1.435984948
3.268275653,1.505607223
3.268275653,1.575016926
3.268275653,1.644069056
3.268275653,1.712637939
3.268275653,1.780614957
3.268275653,1.847906552
3.268275653,1.914432479
3.268275653,1.98012426
3.268275653,2.044923838
3.268275653,2.108782378
3.268275653,2.171659219
3.268275653,2.233520947
3.268275653,2.294340569
3.268275653,2.354096791
3.268275653,2.412773367
3.268275653,2.470358532
3.268275653,2.526844486
3.268275653,2.582226941
3.268275653,2.63650472
3.268275653,2.689679387
3.268275653,2.74175493
3.268275653,2.792737468
3.268275653,2.842634994
3.268275653,2.89145714
3.268275653,2.939214969
3.268275653,2.985920788
3.268275653,3.031587982
3.268275653,3.076230859
3.268275653,3.11986452
3.268275653,3.162504729
3.268275653,3.204167813
3.268275653,3.244870559
3.268275653,3.284630122
3.268275653,3.323463954
3.268275653,3.361389728
3.268275653,3.398425274
3.268275653,3.434588522
3.268275653,3.469897455
3.268275653,3.504370059
3.268275653,3.538024284
3.268275653,3.570878006
3.268275653,3.602948999
3.268275653,3.634254903
3.268275653,3.6648132
1.482762249,3.694641191
1.482762249,3.723191045
1.482762249,3.749950221
1.482762249,3.774986864
1.482762249,3.798366612
1.482762249,3.820152673
1.482762249,3.84040592
1.482762249,3.859184967
1.482762249,3.876546252
1.482762249,3.892544116
1.482762249,3.907230877
1.482762249,3.920656904
1.482762249,3.932870685
1.482762249,3.9439189
1.482762249,3.953846484
1.482762249,3.962696691
1.482762249,3.970511157
1.482762249,3.977329959
1.482762249,3.983191671
1.482762249,3.988133424
1.482762249,3.992190954
1.482762249,3.995398657
1.482762249,3.997789639
1.482762249,3.999395763
1.482762249,4.000247694
1.482762249,4.000374949
1.482762249,3.999805932
1.482762249,3.998567985
1.482762249,3.996687419
1.482762249,3.994189559
1.482762249,3.991098777
1.482762249,3.987438532
1.482762249,3.9832314
1.482762249,3.978499111
1.482762249,3.973262577
1.482762249,3.967541929
1.482762249,3.961356538
1.482762249,3.954725053
1.482762249,3.947665421
1.482762249,3.940194916
1.482762249,3.932330169
1.482762249,3.924087182
1.482762249,3.915481364
1.482762249,3.906527545
1.482762249,3.897240001
1.482762249,3.887632475
1.482762249,3.877718197
1.482762249,3.867509903
1.482762249,3.857019856
1.482762249,3.846259861
1.482762249,3.835241285
1.482762249,3.823975072
1.482762249,3.812471758
1.482762249,3.800741493
1.482762249,3.788794047
1.482762249,3.776638829
1.482762249,3.764284903
1.482762249,3.751740995
1.482762249,3.739015513
1.482762249,3.726116554
1.482762249,3.713051917
1.482762249,3.699829117
1.482762249,3.686455393
1.482762249,3.672937718
1.482762249,3.659282814
1.482762249,3.645497156
1.482762249,3.631586984
1.482762249,3.617558313
1.482762249,3.60341694
1.482762249,3.589168453
1.482762249,3.57481824
1.482762249,3.560371495
1.482762249,3.545833226
1.482762249,3.531208262
1.482762249,3.516501261
1.482762249,3.501716718
1.482762249,3.486858965
1.482762249,3.471932185
1.482762249,3.456940414
1.482762249,3.441887545
1.482762249,3.426777338
1.482762249,3.411613421
1.482762249,3.396399299
1.482762249,3.381138355
1.482762249,3.365833856
1.482762249,3.35048896
1.482762249,3.335106717
1.482762249,3.319690076
1.482762249,3.304241884
1.482762249,3.288764898
1.482762249,3.273261781
3.108145804,3.25773511
3.108145804,3.242753335
3.108145804,3.228858497
3.108145804,3.216014257
3.108145804,3.204185277
3.108145804,3.193337183
3.108145804,3.183436533
3.108145804,3.174450787
3.108145804,3.166348282
3.108145804,3.159098201
3.108145804,3.152670552
3.108145804,3.147036141
3.108145804,3.142166555
3.108145804,3.138034135
3.108145804,3.134611961
3.108145804,3.131873831
3.108145804,3.129794243
3.108145804,3.128348379
3.108145804,3.127512092
3.108145804,3.127261883
3.108145804,3.127574892
3.108145804,3.128428885
3.108145804,3.129802236
3.108145804,3.131673916
3.108145804,3.134023482
3.108145804,3.136831062
3.108145804,3.140077345
3.108145804,3.143743569
3.108145804,3.147811509
3.108145804,3.152263468
3.108145804,3.157082264
3.108145804,3.162251221
3.108145804,3.167754157
3.108145804,3.173575376
3.108145804,3.179699656
3.108145804,3.186112242
3.108145804,3.19279883
3.108145804,3.199745567
3.108145804,3.20693903
3.108145804,3.214366229
3.108145804,3.222014585
3.108145804,3.229871931
3.108145804,3.237926499
3.108145804,3.246166907
3.108145804,3.254582157
3.108145804,3.263161623
3.108145804,3.271895041
3.108145804,3.2807725
3.108145804,3.289784439
3.108145804,3.29892163
3.108145804,3.308175175
3.108145804,3.317536499
3.108145804,3.326997337
3.108145804,3.336549728
3.108145804,3.346186008
3.108145804,3.355898801
3.108145804,3.365681012
3.108145804,3.375525819
3.108145804,3.385426664
3.108145804,3.395377248
3.108145804,3.405371522
3.108145804,3.41540368
3.108145804,3.425468153
3.108145804,3.435559601
3.108145804,3.445672905
3.108145804,3.455803165
3.108145804,3.465945687
3.108145804,3.476095982
3.108145804,3.486249754
3.089871704,3.496402902
3.089871704,3.506543521
3.089871704,3.51666034
3.089871704,3.526750454
3.089871704,3.536811102
3.089871704,3.546839665
3.089871704,3.556833662
3.089871704,3.56679074
3.089871704,3.576708674
3.089871704,3.586585362
3.089871704,3.596418818
3.089871704,3.60620717
3.089871704,3.615948655
3.089871704,3.625641616
3.089871704,3.635284494
3.089871704,3.644875831
3.089871704,3.654414261
3.089871704,3.663898506
3.089871704,3.673327377
3.089871704,3.682699768
3.089871704,3.69201465
3.089871704,3.701271074
3.089871704,3.710468161
3.089871704,3.719605104
3.089871704,3.728681165
3.089871704,3.737695668
3.089871704,3.746648
3.089871704,3.755537607
3.089871704,3.764363994
3.089871704,3.773126716
3.089871704,3.781825385
3.089871704,3.790459658
3.089871704,3.799029242
3.089871704,3.80753389
3.089871704,3.815973395
3.089871704,3.824347595
3.089871704,3.832656365
3.089871704,3.840899618
3.089871704,3.849077302
3.089871704,3.857189401
3.089871704,3.865235929
3.089871704,3.873216932
3.089871704,3.881132484
3.089871704,3.888982688
3.089871704,3.896767673
3.089871704,3.904487592
3.089871704,3.912142621
3.089871704,3.919732962
3.089871704,3.927258832
3.089871704,3.934720474
3.089871704,3.942118146
3.089871704,3.949452124
3.089871704,3.956722702
3.089871704,3.963930188
3.089871704,3.971074907
3.089871704,3.978157195
3.089871704,3.985177402
3.089871704,3.992135892
3.089871704,3.999033036
3.089871704,4.005869219
3.089871704,4.012644834
3.089871704,4.019360284
3.089871704,4.02601598
3.089871704,4.032612339
3.089871704,4.039149788
3.089871704,4.045628758
3.089871704,4.052049686
3.089871704,4.058413017
3.089871704,4.064719197
3.089871704,4.070968679
0.709853091,4.077161919
0.709853091,4.082752456
0.709853091,4.087223619
0.709853091,4.090619233
0.709853091,4.092981421
0.709853091,4.09435067
0.709853091,4.094765893
0.709853091,4.094264491
0.709853091,4.092882413
0.709853091,4.090654212
0.709853091,4.087613098
0.709853091,4.08379099
0.709853091,4.079218567
0.709853091,4.073925319
0.709853091,4.067939587
0.709853091,4.061288614
0.709853091,4.053998583
0.709853091,4.046094661
0.709853091,4.037601039
0.709853091,4.028540968
0.709853091,4.018936795
0.709853091,4.008810003
0.709853091,3.998181237
0.709853091,3.987070346
0.709853091,3.975496405
0.709853091,3.963477751
0.709853091,3.95103201
0.709853091,3.938176124
0.709853091,3.924926381
0.709853091,3.911298434
0.709853091,3.897307332
0.709853091,3.882967543
0.709853091,3.868292972
0.709853091,3.853296987
0.709853091,3.837992439
0.709853091,3.822391684
0.709853091,3.806506599
0.705967847,3.790348601
0.705967847,3.77392831
0.705967847,3.757255938
0.705967847,3.740341656
0.705967847,3.723195245
0.705967847,3.705826106
0.705967847,3.688243282
0.705967847,3.670455463
0.705967847,3.652471011
0.705967847,3.634297961
0.705967847,3.615944045
0.705967847,3.597416694
0.705967847,3.578723058
0.705967847,3.55987001
0.705967847,3.540864165
0.705967847,3.52171188
0.705967847,3.502419273
0.705967847,3.482992228
0.705967847,3.463436407
0.705967847,3.443757253
0.705967847,3.423960007
0.705967847,3.404049708
0.705967847,3.384031208
0.705967847,3.363909173
0.705967847,3.343688094
0.705967847,3.323372295
0.705967847,3.302965936
0.705967847,3.282473022
0.705967847,3.261897408
0.705967847,3.241242808
0.705967847,3.220512795
0.705967847,3.199710811
0.705967847,3.178840172
0.705967847,3.157904071
0.705967847,3.136905583
0.705967847,3.115847675
0.705967847,3.0947332
0.705967847,3.073564913
0.705967847,3.052345467
0.705967847,3.03107742
0.705967847,3.009763241
0.705967847,2.988405308
0.705967847,2.967005917
0.705967847,2.945567283
0.705967847,2.924091545
0.705967847,2.902580766
0.705967847,2.88103694
0.705967847,2.859461991
0.705967847,2.83785778
0.705967847,2.816226105
0.705967847,2.794568703
0.705967847,2.772887257
0.705967847,2.751183391
0.705967847,2.729458681
0.705967847,2.707714649
0.705967847,2.685952774
0.705967847,2.664174484
0.705967847,2.642381168
0.705967847,2.620574171
2.635566085,2.598754799
2.635566085,2.577538111
2.635566085,2.557513537
2.635566085,2.538644675
2.635566085,2.520896101
2.635566085,2.504233327
2.635566085,2.488622764
2.635566085,2.47403168
2.635566085,2.460428168
2.635566085,2.447781111
2.635566085,2.436060154
2.635566085,2.425235674
2.635566085,2.415278759
2.635566085,2.406161174
2.635566085,2.397855351
2.635566085,2.390334359
2.635566085,2.383571893
2.635566085,2.377542249
2.635566085,2.372220315
2.635566085,2.367581553
2.635566085,2.363601987
2.635566085,2.360258191
2.635566085,2.357527275
2.635566085,2.35538688
2.635566085,2.353815162
2.635566085,2.352790788
2.635566085,2.352292926
2.635566085,2.352301238
2.635566085,2.352795872
2.635566085,2.353757453
2.635566085,2.355167082
2.635566085,2.357006325
2.635566085,2.359257208
2.635566085,2.361902214
2.635566085,2.364924271
2.635566085,2.368306756
2.635566085,2.372033478
2.635566085,2.376088682
3.192480225,2.380457039
3.192480225,2.385459771
3.192480225,2.391399701
3.192480225,2.398234882
3.192480225,2.405924258
3.192480225,2.41442768
3.192480225,2.423705919
3.192480225,2.433720675
3.192480225,2.44443459
3.192480225,2.455811255
3.192480225,2.467815218
3.192480225,2.48041199
3.192480225,2.49356805
3.192480225,2.507250843
3.192480225,2.521428786
3.192480225,2.536071263
3.192480225,2.551148622
3.192480225,2.566632172
3.192480225,2.582494176
3.192480225,2.598707841
3.192480225,2.615247313
3.192480225,2.63208766
3.192480225,2.649204867
3.192480225,2.666575817
3.192480225,2.684178277
3.192480225,2.701990887
3.192480225,2.71999314
3.192480225,2.738165364
3.192480225,2.756488708
3.192480225,2.77494512
3.192480225,2.793517331
3.192480225,2.812188833
3.192480225,2.830943861
3.192480225,2.849767373
3.192480225,2.868645029
3.192480225,2.887563171
3.192480225,2.906508805
3.192480225,2.925469576
3.192480225,2.944433753
3.192480225,2.963390205
3.192480225,2.982328383
3.192480225,3.0012383
3.192480225,3.020110511
3.192480225,3.038936094
3.192480225,3.057706631
3.192480225,3.076414192
3.192480225,3.095051311
3.192480225,3.113610973
3.192480225,3.132086594
3.192480225,3.150472008
3.192480225,3.168761444
3.192480225,3.186949514
3.192480225,3.205031196
3.192480225,3.223001819
3.192480225,3.240857047
3.192480225,3.258592868
3.192480225,3.276205573
3.192480225,3.293691749
3.192480225,3.311048263
3.192480225,3.328272249
3.192480225,3.345361097
3.192480225,3.362312438
0.852067783,3.379124136
0.852067783,3.395104339
0.852067783,3.409602105
0.852067783,3.422675115
0.852067783,3.434378835
0.852067783,3.444766603
0.852067783,3.453889704
0.852067783,3.461797454
0.852067783,3.468537272
0.852067783,3.474154754
0.852067783,3.478693742
0.852067783,3.482196389
0.852067783,3.484703229
0.852067783,3.486253235
0.852067783,3.486883878
0.852067783,3.486631189
0.852067783,3.485529811
0.852067783,3.483613055
0.852067783,3.480912948
0.852067783,3.477460284
0.852067783,3.473284674
0.852067783,3.468414588
0.852067783,3.462877399
0.852067783,3.456699431
0.852067783,3.449905991
0.852067783,3.442521416
0.852067783,3.434569105
0.852067783,3.426071559
0.852067783,3.417050415
0.852067783,3.407526476
0.852067783,3.397519749
0.852067783,3.387049473
0.852067783,3.376134145
0.852067783,3.364791558
0.852067783,3.35303882
0.852067783,3.340892382
0.852067783,3.32836807
0.852067783,3.315481099
0.852067783,3.302246106
0.852067783,3.288677167
0.852067783,3.274787821
0.852067783,3.260591091
0.852067783,3.246099501
0.852067783,3.231325101
0.852067783,3.216279481
0.852067783,3.200973792
0.852067783,3.185418759
0.852067783,3.169624703
0.852067783,3.153601552
0.852067783,3.13735886
0.852067783,3.12090582
0.852067783,3.104251276
0.852067783,3.087403743
0.852067783,3.070371413
0.852067783,3.053162171
0.852067783,3.035783608
0.852067783,3.018243029
0.852067783,3.000547469
0.852067783,2.982703701
0.852067783,2.964718244
0.852067783,2.946597379
0.852067783,2.928347153
0.852067783,2.909973391
0.852067783,2.891481704
0.852067783,2.872877499
0.852067783,2.854165983
0.852067783,2.835352178
0.852067783,2.816440922
0.852067783,2.797436877
0.852067783,2.778344541
0.852067783,2.75916825
0.852067783,2.739912187
0.852067783,2.720580384
0.852067783,2.701176736
1.732855759,2.681704999
1.732855759,2.662378755
1.732855759,2.643402458
1.732855759,2.624766354
1.732855759,2.606461056
1.732855759,2.588477532
1.732855759,2.570807087
1.732855759,2.553441355
1.732855759,2.536372279
1.732855759,2.519592108
1.732855759,2.503093377
1.732855759,2.486868901
1.732855759,2.470911762
1.732855759,2.4552153
1.732855759,2.439773102
1.732855759,2.424578991
1.732855759,2.40962702
1.732855759,2.394911462
1.732855759,2.3804268
1.732855759,2.366167718
1.732855759,2.352129099
1.732855759,2.338306009
1.732855759,2.324693698
1.732855759,2.311287584
1.732855759,2.298083257
1.732855759,2.285076461
1.732855759,2.272263098
1.732855759,2.259639214
1.732855759,2.247200998
1.732855759,2.234944775
1.732855759,2.222867001
1.732855759,2.210964257
1.732855759,2.199233244
1.732855759,2.187670778
1.732855759,2.176273789
1.732855759,2.16503931
1.732855759,2.15396448
1.732855759,2.143046532
1.732855759,2.132282797
1.732855759,2.121670694
1.732855759,2.111207731
1.732855759,2.100891496
1.732855759,2.090719661
1.732855759,2.080689971
1.732855759,2.070800245
1.732855759,2.061048375
1.732855759,2.051432316
1.732855759,2.041950092
1.732855759,2.032599785
1.732855759,2.023379539
1.732855759,2.014287554
2.472836202,2.005322083
2.472836202,1.996864838
2.472836202,1.989279429
2.472836202,1.982537392
2.472836202,1.97661078
2.472836202,1.971472153
2.472836202,1.967094563
2.472836202,1.963451553
2.472836202,1.960517145
2.472836202,1.958265839
2.472836202,1.956672608
2.472836202,1.955712893
2.472836202,1.955362607
2.472836202,1.955598126
2.472836202,1.956396297
2.472836202,1.957734434
2.472836202,1.959590315
2.472836202,1.961942192
2.472836202,1.964768782
2.472836202,1.968049275
2.472836202,1.97176333
2.472836202,1.97589108
2.472836202,1.980413128
2.472836202,1.985310551
2.472836202,1.990564897
2.472836202,1.996158187
2.472836202,2.002072912
2.472836202,2.008292035
2.472836202,2.014798984
2.472836202,2.021577654
2.472836202,2.028612404
2.472836202,2.035888052
2.472836202,2.043389873
2.472836202,2.051103596
2.472836202,2.059015396
2.472836202,2.067111892
2.472836202,2.075380141
2.472836202,2.083807634
2.472836202,2.092382286
2.472836202,2.101092434
2.472836202,2.109926827
2.472836202,2.118874622
2.472836202,2.127925375
2.472836202,2.137069031
2.472836202,2.146295924
2.472836202,2.155596761
2.472836202,2.164962617
2.472836202,2.17438493
2.472836202,2.183855486
2.472836202,2.193366417
2.472836202,2.202910189
2.472836202,2.212479596
2.472836202,2.222067748
2.472836202,2.231668065
2.472836202,2.241274269
2.472836202,2.250880372
2.472836202,2.260480673
2.472836202,2.270069743
2.472836202,2.279642424
